cid,character,movement_type,score,confidence,distance_tier,source_kind,src_slot,dst_slot,dst_bank,target_cid,target_character,target_bank_kind,target_resolution_status,predicate_text,predicate_kind,predicate_args,animation_hex,animation_length,has_attack_cell,cells,mot_status,mot_size,mot_sha1,mot_entropy,shared_character_count,shared_characters,common_bank_size,common_bank_sha1,reason
014,Cervantes,sidestep_up_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,2953,534,0,014,Cervantes,local,resolved_local,(any:up),direction,0x0006 0x0004,01E1,100.0,True,273 -1 -1 -1 -1 -1,character_motion_section,6864,5e98e1fd054d94e51cb44ca319c65b7a56c4ee7a,7.8979,1,014,2552,bde071dfc85b659bf3ae6959311a2c2205b4dfec,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,sidestep_up_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,544,546,0,014,Cervantes,local,resolved_local,(any:up),direction,0x0005 0x0004,0258,100.0,True,282 283 284 285 286 -1,character_motion_section,8224,41a3c037262c3f79d686a3fd6fdc328fe9b59ac7,7.9069,1,014,22728,31495a09ead38fbaae782194873ca1e64895a87b,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,sidestep_up_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,543,548,0,014,Cervantes,local,resolved_local,(any:up),direction,0x0006 0x0004,025A,100.0,True,292 -1 -1 -1 -1 -1,character_motion_section,7520,25563e9600003dab628d5cded374fe09eab1fb13,7.9075,1,014,28648,d0e1c11782b816f7b8fd748fb23e2d406678f906,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,sidestep_up_candidate,95,inferred_static,relative_authored_difference_no_exact_distance,direction_transition,544,548,0,014,Cervantes,local,resolved_local,(any:up),direction,0x0006 0x0004,025A,100.0,True,292 -1 -1 -1 -1 -1,character_motion_section,7520,25563e9600003dab628d5cded374fe09eab1fb13,7.9075,1,014,28648,d0e1c11782b816f7b8fd748fb23e2d406678f906,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,unknown_directional,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,203,209,0,014,Cervantes,local,resolved_local,(motion ?),direction,0x0005,0268,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,16176,4d1f6a06440dc969fb709f3aed2f34950d68828c,7.9072,1,014,14432,db683c19406d8982cdc21bd5e0db174a46965aaa,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,unknown_directional,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,237,341,0,014,Cervantes,local,resolved_local,(motion ?),direction,0x0005,011E,100.0,True,108 109 -1 -1 -1 -1,character_motion_section,7608,c56a3fd3f6689175b8e204f2982e5656fba73bc8,7.9142,1,014,2552,70ac5443592311317f07242ff5a5fd9f04e5aa8c,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,unknown_directional,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,201,462,0,014,Cervantes,local,resolved_local,(motion ?),direction,0x0005,0232,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,6384,5f3c2f24a99aa8d3277357f0a8f40eb9fdd9df9c,7.7805,1,014,2192,4ff17ee1448bb6897f8b627a68db52831456b3ef,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,unknown_directional,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,2615,463,0,014,Cervantes,local,resolved_local,(motion ?),direction,0x0005 ,0239,100.0,True,206 207 -1 -1 -1 -1,character_motion_section,6016,15a50fe2a82e3cdc1e828c09222a67d7415539f4,7.8698,1,014,2880,9b4c1c211bcfdfac1a3ff0442ec8bf3a7d6b4125,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,unknown_directional,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,523,524,0,014,Cervantes,local,resolved_local,(motion ?),direction,0x0006,0258,100.0,True,262 263 264 265 266 -1,character_motion_section,8224,41a3c037262c3f79d686a3fd6fdc328fe9b59ac7,7.9069,1,014,22728,31495a09ead38fbaae782194873ca1e64895a87b,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,unknown_directional,72,inferred_static_low,relative_authored_difference_no_exact_distance,direction_transition,525,526,0,014,Cervantes,local,resolved_local,(motion ?),direction,0x0006,025A,100.0,True,267 -1 -1 -1 -1 -1,character_motion_section,7520,25563e9600003dab628d5cded374fe09eab1fb13,7.9075,1,014,28648,d0e1c11782b816f7b8fd748fb23e2d406678f906,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,unknown_directional,50,unknown_without_motion_decode,unknown_no_motion_payload,direction_transition,2936,113,0,014,Cervantes,local,resolved_local,stick:any,direction,0x0005 0x8001,10C0,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,unknown_directional,50,unknown_without_motion_decode,unknown_no_motion_payload,direction_transition,2936,114,0,014,Cervantes,local,resolved_local,stick:any,direction,0x0005 0x8001,10C1,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,unknown_directional,50,unknown_without_motion_decode,unknown_no_motion_payload,direction_transition,2936,115,0,014,Cervantes,local,resolved_local,stick:any,direction,0x0005 0x8001,10AA,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,unknown_directional,50,unknown_without_motion_decode,unknown_no_motion_payload,direction_transition,2936,116,0,014,Cervantes,local,resolved_local,stick:any,direction,0x0005 0x8001,10AC,100.0,False,-1 -1 -1 -1 -1 -1,motion_index_out_of_range,0,,,0,,,,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
014,Cervantes,early_core_slot_0,40,confirmed_static_data,relative_authored_difference_no_exact_distance,early_core_slot_sample,,0,0,014,Cervantes,local,resolved_local,(core slot sample),core_slot,,005F,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,5144,8af2ac768ade4421813cd194731cdfba77181f71,7.6347,1,014,1344,635fa613440aa1f02e0646c27198299e09a81e67,early core movement-state slot sampled by index; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,early_core_slot_1,40,confirmed_static_data,relative_authored_difference_no_exact_distance,early_core_slot_sample,,1,0,014,Cervantes,local,resolved_local,(core slot sample),core_slot,,00A9,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,3952,c6b8dc32027d5770357a52a5a5311371caec4dcc,7.6413,1,014,104,8f618c963a5c5da79393a64816c03904311af798,early core movement-state slot sampled by index; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,early_core_slot_10,40,confirmed_static_data,relative_authored_difference_no_exact_distance,early_core_slot_sample,,10,0,014,Cervantes,local,resolved_local,(core slot sample),core_slot,,022F,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,1072,8a65a1064da92b94dd41683580121d4f5c212134,7.5699,1,014,2984,0c1de83cad4c2701619ae6beac3581ba3529f136,early core movement-state slot sampled by index; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,early_core_slot_2,40,confirmed_static_data,relative_authored_difference_no_exact_distance,early_core_slot_sample,,2,0,014,Cervantes,local,resolved_local,(core slot sample),core_slot,,0001,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,3352,2886d4b9d1715a616434997af565bbb46d3da834,7.7547,1,014,88,1b38791e8d7739a1bb2f61a3f06d72b1ed711b98,early core movement-state slot sampled by index; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,early_core_slot_21,40,confirmed_static_data,relative_authored_difference_no_exact_distance,early_core_slot_sample,,21,0,014,Cervantes,local,resolved_local,(core slot sample),core_slot,,00FC,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,3848,fba1bdfa00a7c8266901868baa2891008c6b3d91,7.8244,1,014,8680,b1bf9352e318ae398dfcc7c49a4f8a71a5569b8f,early core movement-state slot sampled by index; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,early_core_slot_3,40,confirmed_static_data,relative_authored_difference_no_exact_distance,early_core_slot_sample,,3,0,014,Cervantes,local,resolved_local,(core slot sample),core_slot,,0002,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,3360,90944bc12142412cd9024d4cdaccb4aa048bca9c,7.7448,1,014,1072,14efcd21b5548282da919ab2d56ed2bc104b8329,early core movement-state slot sampled by index; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,early_core_slot_6,40,confirmed_static_data,relative_authored_difference_no_exact_distance,early_core_slot_sample,,6,0,014,Cervantes,local,resolved_local,(core slot sample),core_slot,,00BD,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,4504,572fb73abf996ee03641509b7c90e72eb4d983f9,7.6876,1,014,88,f33ee7198f9594dbdb31d37286c96899c20c9ddd,early core movement-state slot sampled by index; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
014,Cervantes,early_core_slot_7,40,confirmed_static_data,relative_authored_difference_no_exact_distance,early_core_slot_sample,,7,0,014,Cervantes,local,resolved_local,(core slot sample),core_slot,,00C4,100.0,False,-1 -1 -1 -1 -1 -1,character_motion_section,4328,99c2cba231375bad77ebe1f7bb1cc4315ddd121e,7.691,1,014,88,2ad45bbaf90522d88bb3968154b329542a41f4d1,early core movement-state slot sampled by index; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
